XINPUT1_3.dll                    0x000000400000
steam_api64.dll                  0x00006CB40000
X3DAudio1_7.dll                  0x00006CD90000
MSVCP140_ATOMIC_WAIT.dll         0x01A236760000
Fallout4.exe                     0x7FF75A850000
steamclient64.dll                0x7FF8AEF00000
IPHLPAPI.DLL                     0x7FF8B0440000
cudart64_75.dll                  0x7FF8B8360000
GFSDK_SSAO_D3D11.win64.dll       0x7FF8D0520000
flexRelease_x64.dll              0x7FF8D05B0000
MSVCR110.dll                     0x7FF8D0700000
XAudio2_7.dll                    0x7FF8D1F20000
gameoverlayrenderer64.dll        0x7FF8D1FB0000
XDI.dll                          0x7FF8D2190000
wsfw_identifier.dll              0x7FF8D2200000
place.dll                        0x7FF8D2300000
mcm.dll                          0x7FF8D2380000
Buffout4.dll                     0x7FF8D2420000
GFSDK_GodraysLib.x64.dll         0x7FF8D2AA0000
MSVCP110.dll                     0x7FF8D2B00000
bink2w64.dll                     0x7FF8D4EC0000
PowerGridTools.dll               0x7FF8D4F50000
f4ee.dll                         0x7FF8D4FC0000
tier0_s64.dll                    0x7FF8D5650000
AcLayers.DLL                     0x7FF8D69B0000
AcGenral.DLL                     0x7FF8D7B50000
lootman.dll                      0x7FF8D7DA0000
HighFPSPhysicsFix.dll            0x7FF8D7E00000
flexExtRelease_x64.dll           0x7FF8D81E0000
F4z Ro D'oh.dll                  0x7FF8D8410000
ESPExplorer.dll                  0x7FF8D8480000
BulletCountedReload.dll          0x7FF8D84E0000
tbbmalloc.dll                    0x7FF8DC3C0000
BetterConsole.dll                0x7FF908B40000
vstdlib_s64.dll                  0x7FF919E10000
nvwgf2umx.dll                    0x7FF919EA0000
UnlimitedFastTravel.dll          0x7FF91CD00000
crafting_highlight_fix.dll       0x7FF9207E0000
usvfs_x64.dll                    0x7FF9209E0000
f4se_steam_loader.dll            0x7FF921300000
PriorityMod.dll                  0x7FF922170000
WeaponDebrisCrashFix.dll         0x7FF924490000
nvToolsExt64_1.dll               0x7FF924C50000
encounter_zone_recalculation.dll 0x7FF9265E0000
f4se_1_10_163.dll                0x7FF926630000
COMCTL32.dll                     0x7FF947920000
WINSPOOL.DRV                     0x7FF947C90000
nvldumdx.dll                     0x7FF94C0A0000
ncryptsslp.dll                   0x7FF94E8D0000
Windows.UI.dll                   0x7FF94E960000
Secur32.dll                      0x7FF94EE10000
msdmo.dll                        0x7FF950710000
ResampleDmo.DLL                  0x7FF951250000
winmmbase.dll                    0x7FF951310000
VCRUNTIME140_1.dll               0x7FF951400000
webio.dll                        0x7FF951880000
MPR.dll                          0x7FF951A20000
DSOUND.DLL                       0x7FF951AB0000
MSVCP140.dll                     0x7FF952750000
VCRUNTIME140.dll                 0x7FF952820000
textinputframework.dll           0x7FF954FC0000
MSIMG32.dll                      0x7FF955570000
WINMM.dll                        0x7FF9556F0000
directxdatabasehelper.dll        0x7FF955AB0000
avrt.dll                         0x7FF956860000
DbgHelp.dll                      0x7FF956D80000
rasadhlp.dll                     0x7FF9576E0000
MpOav.dll                        0x7FF957AB0000
amsi.dll                         0x7FF957E70000
CoreUIComponents.dll             0x7FF957E90000
AUDIOSES.DLL                     0x7FF958200000
wbemsvc.dll                      0x7FF958D90000
fastprox.dll                     0x7FF958DB0000
nvapi64.dll                      0x7FF959840000
MMDevApi.dll                     0x7FF95B530000
wbemcomn.dll                     0x7FF95B600000
wbemprox.dll                     0x7FF95B680000
drvstore.dll                     0x7FF95BD10000
cryptnet.dll                     0x7FF95BFC0000
VERSION.dll                      0x7FF95C000000
fwpuclnt.dll                     0x7FF95C050000
dhcpcsvc.DLL                     0x7FF95C7B0000
dhcpcsvc6.DLL                    0x7FF95C7D0000
WINHTTP.dll                      0x7FF95C7F0000
d3d11.dll                        0x7FF95EA20000
CoreMessaging.dll                0x7FF95FA30000
apphelp.dll                      0x7FF95FD10000
UxTheme.dll                      0x7FF95FEC0000
WINNSI.DLL                       0x7FF95FF80000
dxcore.dll                       0x7FF95FFF0000
dxgi.dll                         0x7FF960040000
resourcepolicyclient.dll         0x7FF9603A0000
wintypes.dll                     0x7FF960790000
windows.storage.dll              0x7FF9608D0000
HID.DLL                          0x7FF961190000
IpHlpAPI.dll                     0x7FF961420000
DNSAPI.dll                       0x7FF961450000
schannel.DLL                     0x7FF961780000
rsaenh.dll                       0x7FF961880000
kernel.appcore.dll               0x7FF961910000
UMPDC.dll                        0x7FF961B80000
powrprof.dll                     0x7FF961C00000
SspiCli.dll                      0x7FF961C50000
MSWSOCK.dll                      0x7FF961E50000
USERENV.dll                      0x7FF961EF0000
wldp.dll                         0x7FF9620C0000
CRYPTBASE.DLL                    0x7FF962140000
CRYPTSP.dll                      0x7FF962160000
NTASN1.dll                       0x7FF962220000
ncrypt.dll                       0x7FF962260000
bcrypt.dll                       0x7FF962290000
msasn1.dll                       0x7FF962580000
devobj.dll                       0x7FF9625A0000
cfgmgr32.dll                     0x7FF9625D0000
DPAPI.DLL                        0x7FF962640000
profapi.dll                      0x7FF962810000
WINTRUST.DLL                     0x7FF9628E0000
CRYPT32.dll                      0x7FF962950000
KERNELBASE.dll                   0x7FF962B80000
bcryptPrimitives.dll             0x7FF962F20000
msvcp_win.dll                    0x7FF962FA0000
gdi32full.dll                    0x7FF963040000
win32u.dll                       0x7FF963160000
ucrtbase.dll                     0x7FF963190000
SETUPAPI.dll                     0x7FF9632B0000
shcore.dll                       0x7FF963730000
SHLWAPI.dll                      0x7FF963830000
sechost.dll                      0x7FF963890000
advapi32.dll                     0x7FF9639C0000
GDI32.dll                        0x7FF963A70000
KERNEL32.DLL                     0x7FF963AA0000
USER32.dll                       0x7FF963B70000
PSAPI.DLL                        0x7FF963D20000
SHELL32.dll                      0x7FF963D30000
MSCTF.dll                        0x7FF964510000
COMDLG32.dll                     0x7FF964630000
WS2_32.dll                       0x7FF964730000
msvcrt.dll                       0x7FF9647B0000
NSI.dll                          0x7FF9648E0000
ole32.dll                        0x7FF964940000
clbcatq.dll                      0x7FF964D00000
imagehlp.dll                     0x7FF964DB0000
RPCRT4.dll                       0x7FF964DE0000
OLEAUT32.dll                     0x7FF964F00000
combase.dll                      0x7FF964FF0000
IMM32.DLL                        0x7FF965410000
ntdll.dll                        0x7FF965490000
