XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x00005D770000
steam_api64.dll                  0x00005D780000
MSCTF.dll                        0x0192F29F0000
Fallout4.exe                     0x7FF651210000
steamclient64.dll                0x7FF9C2530000
nvcuda64.dll                     0x7FF9C5A90000
ResampleDmo.DLL                  0x7FF9D1D60000
DSOUND.DLL                       0x7FF9D1E20000
IPHLPAPI.DLL                     0x7FF9D6720000
nvcuda.dll                       0x7FF9D7180000
gameoverlayrenderer64.dll        0x7FF9D8120000
wsfw_identifier.dll              0x7FF9D82B0000
Buffout4.dll                     0x7FF9D8EB0000
PowerGridTools.dll               0x7FF9DB020000
place.dll                        0x7FF9DB090000
flexRelease_x64.dll              0x7FF9E1AC0000
tier0_s64.dll                    0x7FF9E1C70000
SSW.dll                          0x7FF9E3780000
mcm.dll                          0x7FF9E3D30000
f4se_1_10_163.dll                0x7FF9EDCC0000
FloatingDamage.dll               0x7FF9EE390000
faster_workshop.dll              0x7FF9EE3F0000
MSVCR110.dll                     0x7FF9EEE50000
cudart64_75.dll                  0x7FF9EF690000
GFSDK_GodraysLib.x64.dll         0x7FF9EFDE0000
GFSDK_SSAO_D3D11.win64.dll       0x7FF9F0750000
MSVCP110.dll                     0x7FF9F0940000
flexExtRelease_x64.dll           0x7FFA0A630000
nvwgf2umx.dll                    0x7FFA21CC0000
nvldumdx.dll                     0x7FFA2C3A0000
nvspcap64.dll                    0x7FFA320D0000
aswhook.dll                      0x7FFA34490000
textinputframework.dll           0x7FFA3A2A0000
bink2w64.dll                     0x7FFA42BB0000
F4z Ro D'oh.dll                  0x7FFA42C40000
PhysXDevice64.dll                0x7FFA43100000
XAudio2_7.dll                    0x7FFA431C0000
Windows.UI.dll                   0x7FFA48080000
MSVCP140_ATOMIC_WAIT.dll         0x7FFA48EC0000
MSVCP140.dll                     0x7FFA56570000
ncryptsslp.dll                   0x7FFA57D70000
Secur32.dll                      0x7FFA587F0000
f4se_steam_loader.dll            0x7FFA5B150000
msdmo.dll                        0x7FFA5C840000
hudextension.dll                 0x7FFA5C980000
OneCoreCommonProxyStub.dll       0x7FFA5D1E0000
AUDIOSES.DLL                     0x7FFA5D650000
WeaponDebrisCrashFix.dll         0x7FFA5EF10000
nvToolsExt64_1.dll               0x7FFA5EF60000
PriorityMod.dll                  0x7FFA5EF80000
encounter_zone_recalculation.dll 0x7FFA5EFB0000
vstdlib_s64.dll                  0x7FFA5EFE0000
usvfs_x64.dll                    0x7FFA5F3B0000
MessageBus.dll                   0x7FFA600F0000
Oleacc.dll                       0x7FFA60B60000
WINSPOOL.DRV                     0x7FFA60D90000
COMCTL32.dll                     0x7FFA60E30000
MSIMG32.dll                      0x7FFA610C0000
winmmbase.dll                    0x7FFA61310000
webio.dll                        0x7FFA629C0000
amsi.dll                         0x7FFA62AD0000
wbemsvc.dll                      0x7FFA63030000
fastprox.dll                     0x7FFA631A0000
VCRUNTIME140_1.dll               0x7FFA63750000
VCRUNTIME140.dll                 0x7FFA63760000
MMDevApi.dll                     0x7FFA639F0000
wbemcomn.dll                     0x7FFA63A90000
nvapi64.dll                      0x7FFA63D00000
igc64.dll                        0x7FFA657F0000
igdgmm64.dll                     0x7FFA68E00000
igd10um64xe.DLL                  0x7FFA69470000
IntelControlLib.dll              0x7FFA6A750000
ControlLib.dll                   0x7FFA6A7C0000
igd10iumd64.dll                  0x7FFA6A9F0000
aswAMSI.dll                      0x7FFA6AE20000
wbemprox.dll                     0x7FFA6AEC0000
drvstore.dll                     0x7FFA6AF50000
cryptnet.dll                     0x7FFA6B120000
VERSION.dll                      0x7FFA6B160000
rasadhlp.dll                     0x7FFA6B8C0000
OneCoreUAPCommonProxyStub.dll    0x7FFA6B940000
fwpuclnt.dll                     0x7FFA6C4C0000
WINMM.dll                        0x7FFA6C6F0000
dhcpcsvc.DLL                     0x7FFA6D660000
CoreUIComponents.dll             0x7FFA6DB80000
dhcpcsvc6.DLL                    0x7FFA6DEF0000
avrt.dll                         0x7FFA6E480000
directxdatabasehelper.dll        0x7FFA6E760000
WINHTTP.dll                      0x7FFA6EBE0000
d3d11.dll                        0x7FFA70120000
dcomp.dll                        0x7FFA70380000
CoreMessaging.dll                0x7FFA709F0000
apphelp.dll                      0x7FFA71080000
UxTheme.dll                      0x7FFA711A0000
dxgi.dll                         0x7FFA71310000
dwmapi.dll                       0x7FFA71420000
DbgHelp.dll                      0x7FFA74EA0000
WINNSI.DLL                       0x7FFA751D0000
dxcore.dll                       0x7FFA753C0000
resourcepolicyclient.dll         0x7FFA75740000
wintypes.dll                     0x7FFA75A80000
windows.storage.dll              0x7FFA75BC0000
HID.DLL                          0x7FFA76490000
IpHlpAPI.dll                     0x7FFA76750000
DNSAPI.dll                       0x7FFA767C0000
UMPDC.dll                        0x7FFA76A80000
powrprof.dll                     0x7FFA76AA0000
schannel.DLL                     0x7FFA76B40000
rsaenh.dll                       0x7FFA76C40000
kernel.appcore.dll               0x7FFA76CD0000
ntmarta.dll                      0x7FFA76CF0000
SSPICLI.DLL                      0x7FFA76F20000
MSWSOCK.dll                      0x7FFA77140000
USERENV.dll                      0x7FFA77230000
CRYPTSP.dll                      0x7FFA77390000
CRYPTBASE.DLL                    0x7FFA773B0000
wldp.dll                         0x7FFA77440000
NTASN1.dll                       0x7FFA774C0000
ncrypt.dll                       0x7FFA77500000
bcrypt.dll                       0x7FFA77530000
cfgmgr32.dll                     0x7FFA77840000
devobj.dll                       0x7FFA77890000
DPAPI.DLL                        0x7FFA778D0000
msasn1.dll                       0x7FFA778E0000
profapi.dll                      0x7FFA77AC0000
WINTRUST.DLL                     0x7FFA77B90000
gdi32full.dll                    0x7FFA77C00000
ucrtbase.dll                     0x7FFA77D20000
msvcp_win.dll                    0x7FFA77E40000
bcryptPrimitives.dll             0x7FFA77EE0000
win32u.dll                       0x7FFA77F60000
CRYPT32.dll                      0x7FFA77F90000
KERNELBASE.dll                   0x7FFA781C0000
ole32.dll                        0x7FFA78560000
IMM32.DLL                        0x7FFA78700000
PSAPI.DLL                        0x7FFA78760000
OLEAUT32.dll                     0x7FFA788E0000
WS2_32.dll                       0x7FFA789C0000
sechost.dll                      0x7FFA78A40000
shcore.dll                       0x7FFA78AF0000
ADVAPI32.dll                     0x7FFA78BF0000
SETUPAPI.dll                     0x7FFA78CA0000
GDI32.dll                        0x7FFA79120000
clbcatq.dll                      0x7FFA79150000
COMDLG32.dll                     0x7FFA79280000
KERNEL32.DLL                     0x7FFA79380000
combase.dll                      0x7FFA79450000
msvcrt.dll                       0x7FFA797E0000
RPCRT4.dll                       0x7FFA79890000
NSI.dll                          0x7FFA799B0000
SHELL32.dll                      0x7FFA79A20000
imagehlp.dll                     0x7FFA7A210000
USER32.dll                       0x7FFA7A230000
SHLWAPI.dll                      0x7FFA7A3E0000
ntdll.dll                        0x7FFA7A750000
