XINPUT1_3.dll                      0x000000400000
x3daudio1_7.dll                    0x00006C6A0000
steam_api64.dll                    0x00006C6B0000
d3d11.dll                          0x000180000000
BakaFramework.dll                  0x0168B4050000
LL_fourPlay_1_10_163.dll           0x0168C65B0000
Fallout4.exe                       0x7FF773B30000
D3DX9_43.dll                       0x7FFBC24F0000
OWClient.dll                       0x7FFBC37B0000
XAudio2_7.dll                      0x7FFBC3C50000
d3dcompiler_47_64.dll              0x7FFBC4630000
NvCamera64.dll                     0x7FFBC4A40000
d3dcompiler_46e.dll                0x7FFBC52B0000
gameoverlayrenderer64.dll          0x7FFBC5670000
XDI.dll                            0x7FFBC5800000
wsfw_identifier.dll                0x7FFBC5870000
WhoseQuestIsItAnywayF4.dll         0x7FFBC5970000
vertibird_jump.dll                 0x7FFBC59D0000
UnlimitedSurvivalMode.dll          0x7FFBC5A20000
transfer_settlements.dll           0x7FFBC5A70000
steamclient64.dll                  0x7FFBC5D40000
WeaponDebrisCrashFix.dll           0x7FFBC7410000
UnlimitedFastTravel.dll            0x7FFBC7430000
TIM.dll                            0x7FFBC7480000
terminal+.dll                      0x7FFBC74E0000
SUP_F4SE.dll                       0x7FFBC7630000
ShadowBoostFO4.dll                 0x7FFBC7860000
RustyFaceFix.dll                   0x7FFBC7930000
RobCo_Patcher.dll                  0x7FFBC7980000
rename_anything.dll                0x7FFBC7A70000
PRKF.dll                           0x7FFBC7AC0000
PrivateProfileRedirector.dll       0x7FFBC7B50000
PriorityMod.dll                    0x7FFBC7BB0000
PowerGridTools.dll                 0x7FFBC7BE0000
po3_SpellPerkItemDistributorF4.dll 0x7FFBC7C50000
po3_BaseObjectSwapperF4.dll        0x7FFBC7D60000
NVIDIA_Reflex.dll                  0x7FFBC7E60000
mcm.dll                            0x7FFBC7F30000
place.dll                          0x7FFBC8010000
LighthousePapyrusExtender.dll      0x7FFBC8090000
KnockoutFramework.dll              0x7FFBC81C0000
Interior-NavCut-Fix.dll            0x7FFBC8220000
hudextension.dll                   0x7FFBC8270000
HighFPSPhysicsFix.dll              0x7FFBC82C0000
GCBugFix.dll                       0x7FFBC8350000
FavoritesMenuEx.dll                0x7FFBC83B0000
f4pm.dll                           0x7FFBC8440000
f4ee.dll                           0x7FFBC84B0000
Discord_Presence_F4SE.dll          0x7FFBC85C0000
crafting_highlight_fix.dll         0x7FFBC8660000
CCExtenderF4.dll                   0x7FFBC86B0000
BulletCountedReload.dll            0x7FFBC8720000
Buffout4.dll                       0x7FFBC87B0000
BLD_Helper.dll                     0x7FFBC8B10000
D3DCOMPILER_43.dll                 0x7FFBC8E70000
cudart64_75.dll                    0x7FFBC90E0000
GFSDK_GodraysLib.x64.dll           0x7FFBC9140000
GFSDK_SSAO_D3D11.win64.dll         0x7FFBC91A0000
ConsoleUtilF4.dll                  0x7FFBC93A0000
flexExtRelease_x64.dll             0x7FFBC93F0000
flexRelease_x64.dll                0x7FFBC9450000
MSVCR110.dll                       0x7FFBC95A0000
MSVCP110.dll                       0x7FFBC9680000
IPHLPAPI.DLL                       0x7FFBC9730000
bink2w64.dll                       0x7FFBC9CF0000
PlotUI.dll                         0x7FFBC9D80000
BakaWaitAnywhere.dll               0x7FFBC9DC0000
BakaScrapHeap.dll                  0x7FFBC9E70000
BakaFullscreenPipboy.dll           0x7FFBC9F40000
f4se_1_10_163.dll                  0x7FFBCA110000
vstdlib_s64.dll                    0x7FFBCA1F0000
d3dx11_43.dll                      0x7FFBCA530000
X3DAudio1_7.dll                    0x7FFBCA580000
BakaMaxPapyrusOps.dll              0x7FFBCECC0000
usvfs_x64.dll                      0x7FFBF7200000
ResampleDmo.DLL                    0x7FFC365B0000
DSOUND.DLL                         0x7FFC36670000
OWExplorer.dll                     0x7FFC36720000
DINPUT8.dll                        0x7FFC559D0000
OWUtils.dll                        0x7FFC55A20000
BetterConsole.dll                  0x7FFC7D390000
tier0_s64.dll                      0x7FFC7D400000
antimalware_provider64.dll         0x7FFC85020000
enbhelperf4.dll                    0x7FFC94DA0000
atcuf64.dll                        0x7FFC98530000
nvspcap64.dll                      0x7FFC98B90000
deviceaccess.dll                   0x7FFC98FF0000
f4se_steam_loader.dll              0x7FFC9FD30000
SprintStutteringFix.dll            0x7FFCA2580000
autoswitch.dll                     0x7FFCA25A0000
XInput1_4.dll                      0x7FFCAD100000
encounter_zone_recalculation.dll   0x7FFCAF950000
msdmo.dll                          0x7FFCB3BE0000
TextShaping.dll                    0x7FFCB6010000
dbgcore.DLL                        0x7FFCB8B70000
CONCRT140.dll                      0x7FFCBB670000
OneCoreCommonProxyStub.dll         0x7FFCBE210000
WININET.dll                        0x7FFCC0B10000
MessageBus.dll                     0x7FFCC1B20000
MSVCP140_ATOMIC_WAIT.dll           0x7FFCC5D00000
nvToolsExt64_1.dll                 0x7FFCC5DB0000
bdhkm64.dll                        0x7FFCC6340000
XINPUT9_1_0.dll                    0x7FFCC6A60000
inputhost.dll                      0x7FFCC6ED0000
Windows.UI.dll                     0x7FFCC71C0000
VCRUNTIME140.dll                   0x7FFCC8420000
VCRUNTIME140_1.dll                 0x7FFCC8450000
MSVCP140.dll                       0x7FFCC8480000
winmmbase.dll                      0x7FFCC8640000
nvwgf2umx.dll                      0x7FFCCB3B0000
textinputframework.dll             0x7FFCCF540000
amsi.dll                           0x7FFCCFAB0000
nvapi64.dll                        0x7FFCCFE30000
ncryptsslp.dll                     0x7FFCD0570000
DbgHelp.dll                        0x7FFCD0980000
fastprox.dll                       0x7FFCD2060000
webio.dll                          0x7FFCD31B0000
MMDevApi.dll                       0x7FFCD3270000
AUDIOSES.DLL                       0x7FFCD4C60000
COMCTL32.dll                       0x7FFCD4F20000
nvgpucomp64.dll                    0x7FFCD51C0000
wbemsvc.dll                        0x7FFCD7930000
wbemcomn.dll                       0x7FFCD7B20000
wbemprox.dll                       0x7FFCD7CE0000
rasadhlp.dll                       0x7FFCD7CF0000
WINSPOOL.DRV                       0x7FFCD9E80000
gdiplus.dll                        0x7FFCD9F30000
MSIMG32.dll                        0x7FFCDA0F0000
NvMessageBus.dll                   0x7FFCDB510000
nvldumdx.dll                       0x7FFCDBE70000
drvstore.dll                       0x7FFCDCBE0000
OneCoreUAPCommonProxyStub.dll      0x7FFCDD5A0000
VERSION.dll                        0x7FFCDE540000
cryptnet.dll                       0x7FFCE0240000
CoreUIComponents.dll               0x7FFCE0590000
fwpuclnt.dll                       0x7FFCE09C0000
directxdatabasehelper.dll          0x7FFCE10B0000
WINMM.dll                          0x7FFCE13C0000
dhcpcsvc.DLL                       0x7FFCE1860000
WINHTTP.dll                        0x7FFCE1C60000
avrt.dll                           0x7FFCE1EE0000
dhcpcsvc6.DLL                      0x7FFCE1EF0000
D3DCOMPILER_47.dll                 0x7FFCE3BE0000
d3d11.dll                          0x7FFCE3FF0000
WindowsCodecs.dll                  0x7FFCE4860000
dcomp.dll                          0x7FFCE4B00000
CoreMessaging.dll                  0x7FFCE5170000
UxTheme.dll                        0x7FFCE5550000
dxgi.dll                           0x7FFCE56C0000
dwmapi.dll                         0x7FFCE57D0000
WINNSI.DLL                         0x7FFCE5800000
dxcore.dll                         0x7FFCE5840000
