RPCRT4.dll                 0x7FFF490C0000
sechost.dll                0x7FFF49460000
NSI.dll                    0x7FFF49500000
COMDLG32.dll               0x7FFF49510000
IMM32.DLL                  0x7FFF495F0000
ADVAPI32.dll               0x7FFF49630000
SETUPAPI.dll               0x7FFF49790000
PSAPI.DLL                  0x7FFF49D10000
USER32.dll                 0x7FFF49D20000
combase.dll                0x7FFF49ED0000
GDI32.dll                  0x7FFF4A230000
shcore.dll                 0x7FFF4A260000
ntdll.dll                  0x7FFF4A350000
