XINPUT1_3.dll                           0x000000400000
X3DAudio1_7.dll                         0x000067EB0000
steam_api64.dll                         0x000067EC0000
d3d11.dll                               0x000180000000
LL_fourPlay_1_10_163.dll                0x027592470000
MSCTF.dll                               0x0275CB290000
XAudio2_7.dll                           0x0275D5C70000
BetterConsole.dll                       0x0275F5F30000
Fallout4.exe                            0x7FF6C9EC0000
xinput1_4.dll                           0x7FFC89C60000
_nvngx.dll                              0x7FFC89C80000
xinput9_1_0.dll                         0x7FFC89E20000
ReShade64-AdjustDepth-By-seri14.addon64 0x7FFC8A0D0000
ReGradeAddon.addon64                    0x7FFC8A0E0000
lut_manager.addon64                     0x7FFC8A140000
generic_depth_mod.addon64               0x7FFC8A170000
KiLoaderSatelliteENB.dllplugin          0x7FFC8A970000
d3dcompiler_46e.dll                     0x7FFC8A9C0000
gameoverlayrenderer64.dll               0x7FFC8AD80000
XDI.dll                                 0x7FFC8AF20000
wsfw_identifier.dll                     0x7FFC8AF90000
WhoseQuestIsItAnywayF4.dll              0x7FFC8B090000
WeightlessItems.dll                     0x7FFC8B0F0000
WeaponDebrisCrashFix.dll                0x7FFC8B140000
UnlimitedFastTravel.dll                 0x7FFC8B160000
SUP_F4SE.dll                            0x7FFC8B1B0000
ShadowBoostFO4.dll                      0x7FFC8B3E0000
SettlementOfUnlimitedSize.dll           0x7FFC8B4B0000
ScaleformCopyPaste.dll                  0x7FFC8B500000
RustyFaceFix.dll                        0x7FFC8B550000
RobCo_Patcher.dll                       0x7FFC8B5A0000
PRKF.dll                                0x7FFC8B680000
PrivateProfileRedirector.dll            0x7FFC8B710000
PowerGridTools.dll                      0x7FFC8B770000
po3_SpellPerkItemDistributorF4.dll      0x7FFC8B7E0000
po3_SimpleOffenceSuppressionF4.dll      0x7FFC8B8F0000
po3_BaseObjectSwapperF4.dll             0x7FFC8B980000
PlotUI.dll                              0x7FFC8BA80000
place.dll                               0x7FFC8BAC0000
PipboyTabs.dll                          0x7FFC8BB40000
PapyrusScriptRunner.dll                 0x7FFC8BBA0000
Outfit-ReDress-Fix.dll                  0x7FFC8BC10000
MODExplorer.dll                         0x7FFC8BC60000
MGEFConditionFix.dll                    0x7FFC8BCE0000
MeleeAndThrow.dll                       0x7FFC8BD30000
mcm.dll                                 0x7FFC8BD80000
LighthousePapyrusExtender.dll           0x7FFC8BE20000
libdiskCacheEnabler.dll                 0x7FFC8BF50000
KiENBExtender.dll                       0x7FFC8BF70000
MSVCP140_ATOMIC_WAIT.dll                0x7FFC8C040000
KiLoader.dll                            0x7FFC8C060000
KiLoaderSatelliteF4SE.dll               0x7FFC8C0F0000
CONCRT140.dll                           0x7FFC8C140000
Interior-NavCut-Fix.dll                 0x7FFC8C190000
GLXRM_NoInteriorFog.dll                 0x7FFC8C1E0000
GCBugFix.dll                            0x7FFC8C230000
GardenOfEdenPapyrusExtender.dll         0x7FFC8C290000
PDPerfPlugin.dll                        0x7FFC8C530000
libxess.dll                             0x7FFC8C730000
ffx_fsr2_api_dx11_x64.dll               0x7FFC907E0000
nvngx_dlss.dll                          0x7FFC909B0000
Fallout4Upscaler.dll                    0x7FFC93AC0000
F4z Ro D'oh.dll                         0x7FFC94AE0000
f4ee.dll                                0x7FFC94B50000
EscapeFreeze.dll                        0x7FFC94C60000
encounter_zone_recalculation.dll        0x7FFC94D20000
DynamicMusicOverhaulRedux.dll           0x7FFC94D50000
DirectHit.dll                           0x7FFC94DB0000
crafting_highlight_fix.dll              0x7FFC94E10000
ConsoleUtilF4.dll                       0x7FFC94E60000
ConsoleEx.dll                           0x7FFC94EB0000
Buffout4.dll                            0x7FFC94EF0000
BakaPowerArmorStorage.dll               0x7FFC95250000
BakaMaxPapyrusOps.dll                   0x7FFC95340000
BakaFullscreenPipboy.dll                0x7FFC953F0000
BakaFramework.dll                       0x7FFC954D0000
BakaAutoLockpicking.dll                 0x7FFC955C0000
BackportedBA2Support.dll                0x7FFC95660000
ArmorPenetrationBugFix.dll              0x7FFC96320000
pppl.dll                                0x7FFC96370000
HighFPSPhysicsFix.dll                   0x7FFC963B0000
ESPExplorer.dll                         0x7FFC96440000
f4se_1_10_163.dll                       0x7FFC96510000
vstdlib_s64.dll                         0x7FFC965F0000
tier0_s64.dll                           0x7FFC966B0000
steamclient64.dll                       0x7FFC96850000
f4se_steam_loader.dll                   0x7FFC97ED0000
d3dx11_43.dll                           0x7FFC97F10000
D3DCOMPILER_43.dll                      0x7FFC97F60000
dxgi.dll                                0x7FFC981D0000
flexRelease_x64.dll                     0x7FFC986D0000
WINHTTP.dll                             0x7FFC98820000
cudart64_75.dll                         0x7FFC99140000
VoltekLib.RelocationDatabase.dll        0x7FFC991A0000
VoltekLib.Detours.dll                   0x7FFC99320000
GFSDK_GodraysLib.x64.dll                0x7FFC997B0000
GFSDK_SSAO_D3D11.win64.dll              0x7FFC99810000
MSVCR110.dll                            0x7FFC998A0000
MSVCP110.dll                            0x7FFC99980000
KiHalloc.dll                            0x7FFC9A1F0000
VoltekLib.MemoryManager.dll             0x7FFC9A260000
AddFFFFFix.dll                          0x7FFC9A430000
ffx_fsr2_api_x64.dll                    0x7FFC9A880000
VoltekLib.UnicodeConverter.dll          0x7FFC9A890000
flexExtRelease_x64.dll                  0x7FFC9A9C0000
bink2w64.dll                            0x7FFC9E6C0000
msdmo.dll                               0x7FFD48A40000
ResampleDmo.DLL                         0x7FFD48A50000
DSOUND.DLL                              0x7FFD48B10000
nvcuda64.dll                            0x7FFD48D20000
nvspcap64.dll                           0x7FFD6E350000
usvfs_x64.dll                           0x7FFD78380000
nvToolsExt64_1.dll                      0x7FFD78730000
NvTelemetryBridge64.dll                 0x7FFD81190000
uiautomationcore.dll                    0x7FFD8C900000
d3d12.dll                               0x7FFD8EE30000
threadpoolwinrt.dll                     0x7FFD98140000
inputhost.dll                           0x7FFDA22E0000
webio.dll                               0x7FFDA27C0000
ondemandconnroutehelper.dll             0x7FFDA3590000
textinputframework.dll                  0x7FFDA3EE0000
WININET.dll                             0x7FFDA7F10000
Windows.UI.dll                          0x7FFDA8A50000
winmmbase.dll                           0x7FFDA8BE0000
VCRUNTIME140_1.dll                      0x7FFDA8FC0000
VCRUNTIME140.dll                        0x7FFDA9030000
MSVCP140.dll                            0x7FFDA9050000
nvwgf2umx.dll                           0x7FFDAAB60000
fastprox.dll                            0x7FFDAEC50000
wbemsvc.dll                             0x7FFDAF400000
NvMessageBus.dll                        0x7FFDAF770000
AUDIOSES.DLL                            0x7FFDB0B30000
iertutil.dll                            0x7FFDB18C0000
nvgpucomp64.dll                         0x7FFDB1B80000
nvapi64.dll                             0x7FFDB3DA0000
WINMM.dll                               0x7FFDB4470000
srvcli.dll                              0x7FFDB5270000
ncryptsslp.dll                          0x7FFDB52F0000
urlmon.dll                              0x7FFDB5360000
MMDevApi.dll                            0x7FFDB5D60000
NvTelemetryAPI64.dll                    0x7FFDB5FF0000
OLEACC.dll                              0x7FFDB66F0000
COMCTL32.dll                            0x7FFDB6890000
gdiplus.dll                             0x7FFDB6B30000
MpOav.dll                               0x7FFDB6E30000
amsi.dll                                0x7FFDB6EC0000
nvldumdx.dll                            0x7FFDB71B0000
MSIMG32.dll                             0x7FFDB8450000
wbemcomn.dll                            0x7FFDB8460000
fwpuclnt.dll                            0x7FFDB8A00000
SPINF.dll                               0x7FFDB8C70000
dbghelp.dll                             0x7FFDB90B0000
drvstore.dll                            0x7FFDB9C30000
wbemprox.dll                            0x7FFDB9F90000
cryptnet.dll                            0x7FFDBA660000
VERSION.dll                             0x7FFDBA6A0000
DEVRTL.dll                              0x7FFDBA7E0000
CoreUIComponents.dll                    0x7FFDBB550000
avrt.dll                                0x7FFDBBCA0000
directxdatabasehelper.dll               0x7FFDBBDA0000
dhcpcsvc.DLL                            0x7FFDBC730000
dhcpcsvc6.DLL                           0x7FFDBC7A0000
WINHTTP.DLL                             0x7FFDBC840000
rasadhlp.dll                            0x7FFDBCAC0000
D3DCOMPILER_47.dll                      0x7FFDBD980000
WindowsCodecs.dll                       0x7FFDBE1D0000
d3d11.dll                               0x7FFDBE8C0000
dcomp.dll                               0x7FFDBF190000
CoreMessaging.dll                       0x7FFDBF9E0000
UxTheme.dll                             0x7FFDBFDF0000
dxgi.dll                                0x7FFDC0040000
dwmapi.dll                              0x7FFDC0150000
WINNSI.DLL                              0x7FFDC0180000
dxcore.dll                              0x7FFDC01C0000
resourcepolicyclient.dll                0x7FFDC0460000
wintypes.dll                            0x7FFDC0850000
windows.storage.dll                     0x7FFDC0990000
HID.DLL                                 0x7FFDC1290000
netutils.dll                            0x7FFDC14B0000
IPHLPAPI.DLL                            0x7FFDC15A0000
DNSAPI.dll                              0x7FFDC15D0000
UMPDC.dll                               0x7FFDC18B0000
POWRPROF.dll                            0x7FFDC18D0000
Secur32.dll                             0x7FFDC1940000
schannel.DLL                            0x7FFDC19C0000
rsaenh.dll                              0x7FFDC1AC0000
kernel.appcore.dll                      0x7FFDC1B60000
ntmarta.dll                             0x7FFDC1B80000
SSPICLI.DLL                             0x7FFDC1DC0000
MSWSOCK.dll                             0x7FFDC1FC0000
gpapi.dll                               0x7FFDC2030000
USERENV.dll                             0x7FFDC2060000
wldp.dll                                0x7FFDC2240000
CRYPTBASE.DLL                           0x7FFDC22F0000
CRYPTSP.dll                             0x7FFDC2310000
msasn1.dll                              0x7FFDC2360000
NTASN1.dll                              0x7FFDC23F0000
ncrypt.dll                              0x7FFDC2430000
devobj.dll                              0x7FFDC2740000
CFGMGR32.dll                            0x7FFDC2790000
DPAPI.DLL                               0x7FFDC27E0000
profapi.dll                             0x7FFDC29C0000
bcryptPrimitives.dll                    0x7FFDC2A90000
KERNELBASE.dll                          0x7FFDC2B10000
win32u.dll                              0x7FFDC2EC0000
gdi32full.dll                           0x7FFDC2EF0000
ucrtbase.dll                            0x7FFDC3010000
wintrust.dll                            0x7FFDC3130000
bcrypt.dll                              0x7FFDC31A0000
msvcp_win.dll                           0x7FFDC31D0000
CRYPT32.dll                             0x7FFDC3270000
ADVAPI32.dll                            0x7FFDC34A0000
msvcrt.dll                              0x7FFDC35B0000
SETUPAPI.dll                            0x7FFDC3660000
IMM32.dll                               0x7FFDC3AE0000
RPCRT4.dll                              0x7FFDC3B20000
clbcatq.dll                             0x7FFDC3C40000
WS2_32.dll                              0x7FFDC3F20000
combase.dll                             0x7FFDC3FD0000
NSI.dll                                 0x7FFDC43E0000
SHELL32.dll                             0x7FFDC4480000
shcore.dll                              0x7FFDC4CE0000
GDI32.dll                               0x7FFDC4F50000
USER32.dll                              0x7FFDC4F80000
KERNEL32.DLL                            0x7FFDC5130000
PSAPI.DLL                               0x7FFDC5200000
imagehlp.dll                            0x7FFDC5210000
SHLWAPI.dll                             0x7FFDC5230000
sechost.dll                             0x7FFDC5290000
OLEAUT32.dll                            0x7FFDC5340000
ole32.dll                               0x7FFDC5420000
COMDLG32.dll                            0x7FFDC5630000
ntdll.dll                               0x7FFDC5770000
