XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x000059E40000
steam_api64.dll                  0x000059E50000
d3d11.dll                        0x000180000000
BakaFramework.dll                0x015302390000
tbb.dll                          0x015372900000
tbbmalloc.dll                    0x015372980000
Fallout4.exe                     0x7FF6B2A00000
steamclient64.dll                0x7FFF18E30000
d3dcompiler_46e.dll              0x7FFF1D250000
XAudio2_7.dll                    0x7FFF1FA00000
gameoverlayrenderer64.dll        0x7FFF1FA90000
XDI.dll                          0x7FFF1FC20000
wsfw_identifier.dll              0x7FFF1FC90000
WhoseQuestIsItAnywayF4.dll       0x7FFF1FD90000
UnlimitedFastTravel.dll          0x7FFF1FDF0000
SprintSpeedController.dll        0x7FFF1FE40000
ShieldFramework.dll              0x7FFF1FE90000
ShadowBoostFO4.dll               0x7FFF1FF10000
RustyFaceFix.dll                 0x7FFF1FFE0000
RememberPickAngleUpdated.dll     0x7FFF20030000
ReloadFix.dll                    0x7FFF200F0000
PowerGridTools.dll               0x7FFF20140000
place.dll                        0x7FFF201B0000
MGEFConditionFix.dll             0x7FFF20230000
mcm.dll                          0x7FFF20280000
HighFPSPhysicsFix.dll            0x7FFF20320000
GCBugFix.dll                     0x7FFF203B0000
f4ee.dll                         0x7FFF20410000
ClassicHolsteredWeapons.dll      0x7FFF20520000
Buffout4.dll                     0x7FFF205D0000
BakaScrapHeap.dll                0x7FFF208F0000
f4se_1_10_163.dll                0x7FFF20AB0000
vstdlib_s64.dll                  0x7FFF20B90000
tier0_s64.dll                    0x7FFF20C50000
D3DCOMPILER_43.dll               0x7FFF20DF0000
IPHLPAPI.DLL                     0x7FFF21060000
WINHTTP.dll                      0x7FFF21620000
f4pm.dll                         0x7FFF378B0000
CCExtenderF4.dll                 0x7FFF38A50000
crafting_highlight_fix.dll       0x7FFF38C50000
flexRelease_x64.dll              0x7FFF38CA0000
BulletCountedReload.dll          0x7FFF397D0000
ConsoleUtilF4.dll                0x7FFF58DB0000
BetterPowerArmorRedux.dll        0x7FFF58E00000
MSVCR110.dll                     0x7FFF58E60000
GFSDK_SSAO_D3D11.win64.dll       0x7FFF5A250000
BetterConsole.dll                0x7FFF5A950000
encounter_zone_recalculation.dll 0x7FFF5AAA0000
MSVCP110.dll                     0x7FFF5AAD0000
cudart64_75.dll                  0x7FFF5AC60000
GFSDK_GodraysLib.x64.dll         0x7FFF5AF50000
enbhelperf4.dll                  0x7FFF5B220000
bink2w64.dll                     0x7FFF5B260000
autoswitch.dll                   0x7FFF5C8D0000
AmmoRemover.dll                  0x7FFF5E210000
flexExtRelease_x64.dll           0x7FFF5E550000
SprintStutteringFix.dll          0x7FFF5E780000
PriorityMod.dll                  0x7FFF5E7A0000
d3dx11_43.dll                    0x7FFF5E840000
MSVCP140_ATOMIC_WAIT.dll         0x7FFF5EDC0000
DSOUND.DLL                       0x7FFF5EE80000
XInput1_4.dll                    0x7FFF5F990000
f4se_steam_loader.dll            0x7FFF5FA70000
usvfs_x64.dll                    0x7FFF61AF0000
winmmbase.dll                    0x7FFF653A0000
AUDIOSES.DLL                     0x7FFF6F320000
XINPUT9_1_0.dll                  0x7FFF73450000
nvToolsExt64_1.dll               0x7FFF74590000
WINSPOOL.DRV                     0x7FFF75D60000
COMCTL32.dll                     0x7FFF765C0000
VCRUNTIME140.dll                 0x7FFF782C0000
MSVCP140.dll                     0x7FFF78300000
VCRUNTIME140_1.dll               0x7FFF78630000
mskeyprotect.dll                 0x7FFF79CD0000
ncryptsslp.dll                   0x7FFF7A170000
fwpuclnt.dll                     0x7FFF7AD00000
rasadhlp.dll                     0x7FFF7ADF0000
webio.dll                        0x7FFF7B230000
wbemprox.dll                     0x7FFF7BB20000
MpOav.dll                        0x7FFF7BCD0000
amsi.dll                         0x7FFF7BD50000
wbemsvc.dll                      0x7FFF7BE20000
fastprox.dll                     0x7FFF7BE40000
wbemcomn.dll                     0x7FFF7C380000
MMDevApi.dll                     0x7FFF7DE20000
Secur32.dll                      0x7FFF7F5E0000
textinputframework.dll           0x7FFF82690000
inputhost.dll                    0x7FFF82790000
Windows.UI.dll                   0x7FFF828F0000
MSIMG32.dll                      0x7FFF82C50000
amdihk64.dll                     0x7FFF82FD0000
atidxx64.dll                     0x7FFF83010000
atiuxp64.dll                     0x7FFF84F80000
WINMM.dll                        0x7FFF84FC0000
aticfx64.dll                     0x7FFF84FF0000
dxcore.dll                       0x7FFF851B0000
VERSION.dll                      0x7FFF860C0000
dhcpcsvc.DLL                     0x7FFF86330000
WINHTTP.DLL                      0x7FFF86420000
dhcpcsvc6.DLL                    0x7FFF867E0000
DbgHelp.dll                      0x7FFF868E0000
WindowsCodecs.dll                0x7FFF86B90000
WINNSI.DLL                       0x7FFF87460000
twinapi.appcore.dll              0x7FFF87590000
WindowManagementAPI.dll          0x7FFF877A0000
avrt.dll                         0x7FFF87CE0000
PROPSYS.dll                      0x7FFF886E0000
D3DCOMPILER_47.dll               0x7FFF88C10000
d3d11.dll                        0x7FFF89070000
wintypes.dll                     0x7FFF898A0000
dcomp.dll                        0x7FFF89A00000
CoreUIComponents.dll             0x7FFF89F70000
CoreMessaging.dll                0x7FFF8A2D0000
apphelp.dll                      0x7FFF8A5E0000
UxTheme.dll                      0x7FFF8A770000
resourcepolicyclient.dll         0x7FFF8A8D0000
dwmapi.dll                       0x7FFF8A9D0000
kernel.appcore.dll               0x7FFF8ACC0000
windows.storage.dll              0x7FFF8AEC0000
HID.DLL                          0x7FFF8B660000
dxgi.dll                         0x7FFF8B6A0000
schannel.DLL                     0x7FFF8BD00000
ntmarta.dll                      0x7FFF8BF00000
IpHlpAPI.dll                     0x7FFF8C1B0000
DNSAPI.dll                       0x7FFF8C1F0000
MSWSOCK.dll                      0x7FFF8C4A0000
CRYPTBASE.DLL                    0x7FFF8C630000
Wldp.dll                         0x7FFF8C6C0000
CRYPTSP.dll                      0x7FFF8C770000
UMPDC.dll                        0x7FFF8C7C0000
powrprof.dll                     0x7FFF8C800000
NTASN1.dll                       0x7FFF8C8B0000
ncrypt.dll                       0x7FFF8C8F0000
MSASN1.dll                       0x7FFF8CA10000
DEVOBJ.dll                       0x7FFF8CC00000
DPAPI.DLL                        0x7FFF8CC30000
SSPICLI.DLL                      0x7FFF8CCF0000
USERENV.dll                      0x7FFF8CD30000
profapi.dll                      0x7FFF8CD70000
cfgmgr32.dll                     0x7FFF8CEE0000
KERNELBASE.dll                   0x7FFF8CF30000
WINTRUST.dll                     0x7FFF8D230000
gdi32full.dll                    0x7FFF8D2A0000
ucrtbase.dll                     0x7FFF8D3C0000
msvcp_win.dll                    0x7FFF8D4C0000
