XINPUT1_3.dll                           0x000000400000
steam_api64.dll                         0x0000649B0000
X3DAudio1_7.dll                         0x0000649F0000
d3d11.dll                               0x000180000000
LL_fourPlay_1_10_163.dll                0x01CBB0660000
MSCTF.dll                               0x01CC013F0000
Fallout4.exe                            0x7FF680E20000
d3d11on12.dll                           0x7FF810BB0000
XAudio2_7.dll                           0x7FF810C90000
dxilconv.dll                            0x7FF810DD0000
ReGradeAddon.addon64                    0x7FF810F50000
KiLoaderSatelliteENB.dllplugin          0x7FF8120B0000
d3dcompiler_46e.dll                     0x7FF812100000
vulkan-1.dll                            0x7FF8124C0000
nvngx_dlssg.dll                         0x7FF812630000
nvngx_dlss.dll                          0x7FF8134A0000
_nvngx.dll                              0x7FF8204F0000
sl.dlss_g.dll                           0x7FF820690000
sl.common.dll                           0x7FF820D00000
gameoverlayrenderer64.dll               0x7FF820DB0000
XDI.dll                                 0x7FF820F50000
wsfw_identifier.dll                     0x7FF820FC0000
Fallout4Upscaler.dll                    0x7FF8210C0000
WhoseQuestIsItAnywayF4.dll              0x7FF822200000
WeightlessItems.dll                     0x7FF8223E0000
UnlimitedFastTravel.dll                 0x7FF822430000
SUP_F4SE.dll                            0x7FF822480000
ShadowBoostFO4.dll                      0x7FF8226B0000
SettlementOfUnlimitedSize.dll           0x7FF822780000
ScaleformCopyPaste.dll                  0x7FF8227D0000
RobCo_Patcher.dll                       0x7FF822820000
PRKF.dll                                0x7FF822900000
RustyFaceFix.dll                        0x7FF822AD0000
PrivateProfileRedirector.dll            0x7FF822B20000
PowerGridTools.dll                      0x7FF822B80000
po3_SpellPerkItemDistributorF4.dll      0x7FF822BF0000
po3_SimpleOffenceSuppressionF4.dll      0x7FF822D00000
po3_BaseObjectSwapperF4.dll             0x7FF822D90000
place.dll                               0x7FF822E90000
PipboyTabs.dll                          0x7FF822F10000
Outfit-ReDress-Fix.dll                  0x7FF822F70000
MODExplorer.dll                         0x7FF822FC0000
MGEFConditionFix.dll                    0x7FF823040000
MeleeAndThrow.dll                       0x7FF823090000
mcm.dll                                 0x7FF8230E0000
lootman.dll                             0x7FF823180000
LighthousePapyrusExtender.dll           0x7FF8231F0000
KiENBExtender.dll                       0x7FF823320000
KiLoader.dll                            0x7FF8233F0000
KiLoaderSatelliteF4SE.dll               0x7FF823480000
CONCRT140.dll                           0x7FF8234D0000
Interior-NavCut-Fix.dll                 0x7FF823520000
HighFPSPhysicsFix.dll                   0x7FF823570000
GardenOfEdenPapyrusExtender.dll         0x7FF823600000
steamclient64.dll                       0x7FF8237F0000
GCBugFix.dll                            0x7FF8260F0000
sl.interposer.dll                       0x7FF826150000
